"CCMM","AMA","SSNAL"
4747.15671461015,4747.54768725641,4747.27037951757
4755.72371735366,4756.10927803946,4755.84518049503
4764.0360474585,4764.44979899885,4764.169789248
4772.11353993998,4772.54144769673,4772.21505938789
4779.9457475518,4780.3610662452,4780.19836787011
4787.54995029543,4787.86254171583,4787.62214360435
4794.98275978129,4795.28237274663,4795.05345787453
4802.23189638032,4802.55407610039,4802.32295795638
4809.33528901854,4809.66224851541,4809.43161300889
4816.27535043462,4816.60681168078,4816.37781756375
4823.05108462523,4823.38789985642,4823.16116566716
4829.66383886728,4830.00530454048,4829.78013160733
4836.11331210404,4836.45931212759,4836.22966199046
4842.39856909649,4842.74935922292,4842.51707696328
4848.52124234335,4848.87668440736,4848.6378359048
4854.47990550679,4854.84117550305,4854.56897358836
4860.27270990932,4860.64518329449,4860.4261048643
4865.90645861577,4866.30248556618,4866.03746109102
4871.38270331705,4871.68786218345,4871.45619763094
4876.72331312652,4876.97103033775,4876.77699027157
4881.96669146898,4882.21402050731,4882.01754335244
4887.08651583137,4887.35419900854,4887.15526407957
4892.12059423663,4892.39162253459,4892.19015250323
4897.05219923511,4897.32633840956,4897.12221137175
4901.88070978148,4902.15849299816,4901.95175272326
4906.60676472564,4906.88819063801,4906.67880973586
4911.22973614517,4911.51542757534,4911.30305893774
4915.74989709852,4916.04032556101,4915.82453143762
4920.16732092329,4920.4630221806,4920.24348655855
4924.48216038489,4924.7836693386,4924.55975817152
4928.69384400983,4929.0025335299,4928.77256198791
4932.80322545927,4933.1199799624,4932.8826120209
4936.80977089134,4937.13640737818,4936.89675508339
4940.71391819931,4941.05176923065,4940.8230303879
4944.51526368535,4944.86339727335,4944.65382858568
4948.21077111845,4948.56382925848,4948.31306832631
4951.80794242137,4952.21858436641,4952.01336890874
4955.30591858034,4955.70294036068,4955.75385370229
4958.71447527461,4958.95763403755,4958.75398888515
4962.06127691177,4962.30208714756,4962.09513828027
4965.33329771866,4965.58273581979,4965.37317722014
4968.53118316271,4968.79959378939,4968.58795256623
4971.68074792472,4971.95267239784,4971.7392462046
4974.766895799,4975.04200025619,4974.82660871467
4977.78889591439,4978.06760758493,4977.85011315953
4980.74737621188,4981.02953242913,4980.81001968164
4983.64171895814,4983.92782123741,4983.70645157542
4986.47258623889,4986.76253987819,4986.53954271465
4989.23933726204,4989.53377256169,4989.30914128942
4991.94223223278,4992.24163157924,4992.01211817872
4994.58109811018,4994.88626825641,4994.64891537462
4997.15676257173,4997.46787240109,4997.22082007044
4999.66790700995,4999.98666947104,4999.73543268625
5002.11605499103,5002.44287319768,5002.19887221331
5004.50059370396,5004.83656699623,5004.61685792573
5006.82156425786,5007.1677706692,5006.9650721735
5009.07473721724,5009.44462718657,5009.12659344406
5011.27662575924,5011.70636385327,5011.5795563238
5013.40517588182,5013.70040876754,5013.49308408238
5015.49918300182,5015.66124425282,5015.51335813067
5017.53098331996,5017.7095233748,5017.56021489952
5019.54507617987,5019.72101596115,5019.57027818751
5021.51572611746,5021.69572329707,5021.54354793208
5023.43798470054,5023.63365238551,5023.48002407021
5025.33768503515,5025.53480330471,5025.37970658162
5027.2000817196,5027.39917782665,5027.24259541289
5029.02587269696,5029.22677683715,5029.06869053396
5030.81477302162,5031.01760093557,5030.85801076359
5032.56712893231,5032.77165302469,5032.61087246049
5034.28275844143,5034.48893358987,5034.3273590599
5035.96125026574,5036.16944086802,5036.00796101846
5037.60323076801,5037.81317344898,5037.6518128685
5039.20851847747,5039.4201342141,5039.25910898788
5040.77708108471,5040.99032732233,5040.82967776816
5042.30848043896,5042.52375046245,5042.36348495379
5043.80340709142,5044.020395766,5043.86121439987
5045.2612708152,5045.48025413304,5045.32347310321
5046.68268527126,5046.9033191756,5046.74906609988
5048.06748907416,5048.28960814055,5048.13709952291
5049.41517825324,5049.63911193979,5049.48860782412
5050.72602935481,5050.95183444508,5050.80122664963
5052.00027738757,5052.22795806485,5052.07453719679
5053.23810614869,5053.46846689731,5053.31051005233
5054.43872098887,5054.67340226075,5054.50730999125
5055.60293579114,5055.84282975703,5055.66369122474
5056.73023765249,5056.97721454264,5056.78100743886
5057.82145995101,5058.07860635435,5057.87117749076
5058.87619683786,5059.15457099267,5058.95390877708
5059.89496779243,5060.20230573457,5059.99622659281
5060.87844116103,5061.18854280718,5061.00882652364
5061.81897752969,5062.07878755527,5062.36194628312
5062.74412990028,5062.89199564483,5062.75799560834
5063.62192194415,5063.77547550879,5063.64213893541
5064.49848445934,5064.64638318625,5064.5119268242
5065.3443113498,5065.49706125211,5065.36146088512
5066.17026969235,5066.32750849584,5066.19074098227
5066.96410458605,5067.13774799121,5066.99976381862
5067.7528769934,5067.92779501545,5067.78845367636
5068.52102529711,5068.69765266674,5068.55676211078
5069.26918976047,5069.44732916824,5069.3048212664
5069.99718964684,5070.17682160448,5070.03262842589
5070.70498409744,5070.88614387501,5070.74017613582
5071.39256522129,5071.57530480275,5071.42745265237
5072.05951342956,5072.24431757584,5072.09448637905
5072.7064919821,5072.89320220295,5072.74128109103
5073.33333501724,5073.52197372117,5073.36782587771
5073.9400036962,5074.13069443,5073.97394365881
5074.52603937292,5074.71940509992,5074.55981077817
5075.09179720526,5075.28810767745,5075.12596642896
5075.63758688671,5075.83686634776,5075.67186819804
5076.16296123555,5076.36575556662,5076.19763786212
5076.66846478596,5076.87487988206,5076.70379550384
5077.15345151834,5077.36445917519,5077.19072732468
5077.61857936783,5077.83484069986,5077.65889309253
5078.06324124232,5078.28678699633,5078.10823044953
5078.48764886608,5078.72020162536,5078.53754730041
5078.89191868711,5079.1352251448,5078.94728542114
5079.27659335576,5079.53210781563,5079.33684017233
5079.64023935243,5079.91080082589,5079.70361914426
5079.98474412695,5080.27284042869,5080.04523984321
5080.30909310022,5080.60811159167,5080.34000181959
5080.61376651966,5080.90134554799,5080.64665363684
5080.89971203367,5081.10681502402,5080.9368641523
5081.16697511119,5081.40268397569,5081.61801269108
5081.41723385763,5081.51100974102,5081.52920947603
5081.65247604683,5081.71066121043,5081.64679185548
5081.87559510727,5081.93735538191,5081.87259880894
5082.08927287568,5082.15533338954,5082.0896347163
5082.29448216291,5082.36459853955,5082.29789888377
5082.4913741141,5082.56516208115,5082.49739089703
5082.68035029522,5082.75704114639,5082.68811078995
5082.84841480986,5082.94024837329,5082.87005857806
5083.02164149752,5083.11480324594,5083.04318465779
5083.18621951163,5083.280722495,5083.20738712033
5083.34210758588,5083.43803737685,5083.3627590762
5083.48884093162,5083.5867943352,5083.50912961794
5083.6270960026,5083.72702232788,5083.64656037799
5083.75674202965,5083.85877169018,5083.77521314332
5083.87727352844,5083.98209540885,5083.89525156391
5083.9893653358,5084.09704339744,5084.00680798312
5084.09243584377,5084.20369527603,5084.11006442908
5084.18712076586,5084.30216622001,5084.20515027184
5084.27283674639,5084.39256376817,5084.29152864353
5084.35022994333,5084.474962226,5084.36968126915
5084.41872277788,5084.54933972558,5084.43963963708
5084.47851156869,5084.61544485929,5084.50126703695
5084.52974095298,5084.67255244692,5084.55685077472
5084.57254797484,5084.72239242343,5084.60421366688
5084.60710059933,5084.79208522777,5084.63382949658
5084.63363551779,5084.83796193201,5084.64101602763
5084.65200375119,5084.88323313547,5084.65879774388
5084.66339247722,5084.828639877,5085.11902784963
5084.66900437542,5084.66095783985,5084.68815584559
5084.66976008344,5084.65210057297,5084.6436538674
5084.66791242463,5084.65210470452,5084.6436323162
5084.66505039714,5084.65210912655,5084.64361105701
5084.66203385095,5084.65210955968,5084.64359008625
5084.65946204808,5084.65210911227,5084.64356940038
5084.65718270259,5084.65210922828,5084.64354899591
5084.64211041404,5084.65210951784,5084.64352886938
5084.64211041404,5084.65210957702,5084.64350901732
5084.64211041404,5084.65210949546,5084.64348943634
5084.64211041404,5084.65210941183,5084.64347012301
5084.64211041404,5084.65210952119,5084.64345107402
5084.64211041404,5084.65210978103,5084.64343228602
5084.64211041404,5084.65210922707,5084.64341375571
5084.64211041404,5084.65210937581,5084.64339547985
5084.64211041404,5084.65210927806,5084.64337745518
5084.64211041404,5084.65210955299,5084.64335967853
5084.64211041404,5084.65210977872,5084.6433421467
5084.64211041404,5084.65210937176,5084.64332485654
5084.64211041404,5084.65210938494,5084.64330780494
5084.64211041404,5084.65210925183,5084.64329098884
5084.64211041404,5084.65210965942,5084.64327440519
5084.64211041404,5084.65210939199,5084.64325805094
5084.64211041404,5084.65210966571,5084.64324192315
5084.64211041404,5084.6521093258,5084.64322601882
5084.64211041404,5084.65210981419,5084.64321033507
5084.64211041404,5084.65210942197,5084.64319486897
5084.64211041404,5084.65210943183,5084.64317961769
5084.64211041404,5084.65210943265,5084.64316457838
5084.64211041404,5084.65210918276,5084.64314974824
5084.64211041404,5084.6521095271,5084.64313512451
5084.64211041404,5084.652109504,5084.64312070445
5084.64211041404,5084.65210943679,5084.64310648535
5084.64211041404,5084.65210964798,5084.64309246454
5084.64211041404,5084.65210991875,5084.64307863937
5084.64211041404,5084.6521095487,5084.6430650072
5084.64211041404,5084.65210937674,5084.64305156548
5084.64211041404,5084.65210938269,5084.64303831165
5084.64211041404,5084.65210944257,5084.64302524315
5084.64211041404,5084.65210940535,5084.64301235751
5084.64211041404,5084.65210950019,5084.64299965226
5084.64211041404,5084.6521093811,5084.64298712496
5084.64211041404,5084.65210947656,5084.64297477319
5084.64211041404,5084.65210962856,5084.6429625946
5084.64211041404,5084.65210938619,5084.64295058679
5084.64211041404,5084.65210944094,5084.64293874748
5084.64211041404,5084.65210944412,5084.64292707437
5084.64211041404,5084.65210935841,5084.64291556516
5084.64211041404,5084.65210968863,5084.64290421764
5084.64211041404,5084.65210941158,5084.64289302958
5084.64211041404,5084.65210956383,5084.64288199884
5084.64211041404,5084.65210962672,5084.64287112319
5084.64211041404,5084.65210930498,5084.64286040055
5084.64211041404,5084.65210953614,5084.64284982882
5084.64211041404,5084.65210969576,5084.6428394059
5084.64211041404,5084.65210945209,5084.64282912974
5084.64211041404,5084.65210931319,5084.64281899834
5084.64211041404,5084.65210941721,5084.64280900966
5084.64211041404,5084.65210972596,5084.64279916177
5084.64211041404,5084.65210946984,5084.6427894527
5084.64211041404,5084.65210950661,5084.64277988052
5084.64211041404,5084.65210955677,5084.64277044334
5084.64211041404,5084.65210971458,5084.6427611393
5084.64211041404,5084.65210951056,5084.64275196654
5084.64211041404,5084.65210954627,5084.64274292321
5084.64211041404,5084.65210959561,5084.64273400755
5084.64211041404,5084.6521097296,5084.64272521776
5084.64211041404,5084.65210926285,5084.64271655208
5084.64211041404,5084.65210969378,5084.6427080088
5084.64211041404,5084.65210947215,5084.64269958619
5084.64211041404,5084.65210986284,5084.64269128257
5084.64211041404,5084.65210961717,5084.64268309627
5084.64211041404,5084.65210950079,5084.64267502568
5084.64211041404,5084.65210943935,5084.64266706913
5084.64211041404,5084.65210959431,5084.64265922505
5084.64211041404,5084.65210956964,5084.64265149188
5084.64211041404,5084.65210953676,5084.64264386803
5084.64211041404,5084.65210990206,5084.64263635199
5084.64211041404,5084.65210982394,5084.64262894223
5084.64211041404,5084.65210948944,5084.64262163727
5084.64211041404,5084.65210932904,5084.64261443561
5084.64211041404,5084.65210949779,5084.64260733585
5084.64211041404,5084.65210973457,5084.64260033648
5084.64211041404,5084.65210967727,5084.64259343617
5084.64211041404,5084.6521096716,5084.64258663344
5084.64211041404,5084.65210962339,5084.642579927
5084.64211041404,5084.6521096005,5084.64257331541
5084.64211041404,5084.65210971744,5084.64256679739
5084.64211041404,5084.65210958696,5084.64256037159
5084.64211041404,5084.65210953456,5084.64255403673
5084.64211041404,5084.65210970795,5084.6425477915
5084.64211041404,5084.65210954167,5084.64254163465
5084.64211041404,5084.65210957462,5084.64253556493
5084.64211041404,5084.65210972243,5084.64252958111
5084.64211041404,5084.65210979476,5084.64252368196
5084.64211041404,5084.65210967447,5084.64251786629
5084.64211041404,5084.65210945462,5084.64251213291
5084.64211041404,5084.65210936128,5084.64250648069
5084.64211041404,5084.65210953694,5084.64250090843
5084.64211041404,5084.65210989061,5084.64249541505
5084.64211041404,5084.65210959259,5084.64248999938
5084.64211041404,5084.65210971463,5084.64248466035
5084.64211041404,5084.65210958561,5084.64247939688
5084.64211041404,5084.65210974632,5084.64247420786
5084.64211041404,5084.65211000509,5084.64246909229
5084.64211041404,5084.65210942122,5084.64246404906
5084.64211041404,5084.65210957815,5084.64245907722
5084.64211041404,5084.65211002922,5084.64245417568
5084.64211041404,5084.65210988429,5084.64244934349
5084.64211041404,5084.65210943835,5084.64244457968
5084.64211041404,5084.65210945832,5084.64243988322
5084.64211041404,5084.65210951326,5084.64243525321
5084.64211041404,5084.6521100048,5084.64243068867
5084.64211041404,5084.6521097833,5084.64242618869
5084.64211041404,5084.65210950363,5084.64242175235
5084.64211041404,5084.65210955135,5084.64241737873
5084.64211041404,5084.65210989396,5084.64241306696
5084.64211041404,5084.65210953191,5084.64240881615
5084.64211041404,5084.65210968449,5084.64240462544
5084.64211041404,5084.65210977531,5084.64240049397
5084.64211041404,5084.65210970874,5084.6423964209
5084.64211041404,5084.65210986576,5084.64239240539
5084.64211041404,5084.65210958666,5084.64238844664
5084.64211041404,5084.65210983319,5084.64238454384
5084.64211041404,5084.65210973606,5084.64238069616
5084.64211041404,5084.65210942944,5084.64237690289
5084.64211041404,5084.65210961523,5084.64237316317
5084.64211041404,5084.6521095501,5084.64236947629
5084.64211041404,5084.65210960832,5084.64236584151
5084.64211041404,5084.652109714,5084.64236225802
5084.64211041404,5084.65210973893,5084.64235872519
5084.64211041404,5084.65210966202,5084.64235524221
5084.64211041404,5084.65210953664,5084.64235180843
5084.64211041404,5084.65210968389,5084.64234842312
5084.64211041404,5084.6521095326,5084.6423450856
5084.64211041404,5084.65210961508,5084.64234179519
5084.64211041404,5084.65210981301,5084.64233855122
5084.64211041404,5084.6521098741,5084.64233535303
5084.64211041404,5084.6521097703,5084.64233219998
5084.64211041404,5084.65210958395,5084.64232909139
5084.64211041404,5084.6521097575,5084.64232602669
5084.64211041404,5084.65210978736,5084.64232300519
5084.64211041404,5084.65210984523,5084.64232002632
5084.64211041404,5084.65210964278,5084.64231708946
5084.64211041404,5084.65210948516,5084.64231419401
5084.64211041404,5084.65210964621,5084.64231133939
5084.64211041404,5084.65210966548,5084.64230852502
5084.64211041404,5084.65210963801,5084.64230575031
5084.64211041404,5084.65210986241,5084.64230301472
5084.64211041404,5084.65210978373,5084.64230031768
5084.64211041404,5084.6521097018,5084.64229765863
5084.64211041404,5084.65210979481,5084.64229503706
5084.64211041404,5084.65210991086,5084.64229245242
5084.64211041404,5084.65210953241,5084.64228990419
5084.64211041404,5084.65210979054,5084.64228739185
5084.64211041404,5084.65210979557,5084.6422849149
5084.64211041404,5084.65210970585,5084.64228247281
5084.64211041404,5084.6521097724,5084.64228006513
5084.64211041404,5084.6521095208,5084.64227769132
5084.64211041404,5084.65210957452,5084.64227535093
5084.64211041404,5084.65210965138,5084.6422730435
5084.64211041404,5084.65210971211,5084.64227076852
5084.64211041404,5084.65210971646,5084.64226852556
5084.64211041404,5084.65210959318,5084.64226631416
5084.64211041404,5084.65211007441,5084.64226413387
5084.64211041404,5084.65210982521,5084.64226198424
5084.64211041404,5084.65210956565,5084.64225986486
5084.64211041404,5084.65210963618,5084.64225777526
5084.64211041404,5084.65210988271,5084.64225571506
5084.64211041404,5084.65210964947,5084.64225368381
5084.64211041404,5084.65210972377,5084.64225168114
5084.64211041404,5084.65210972888,5084.64224970659
5084.64211041404,5084.65210979963,5084.64224775981
5084.64211041404,5084.65210967139,5084.64224584039
5084.64211041404,5084.65210984198,5084.64224394792
5084.64211041404,5084.65210980069,5084.64224208206
5084.64211041404,5084.6521097238,5084.6422402424
5084.64211041404,5084.65210949678,5084.64223842857
5084.64211041404,5084.65210952613,5084.64223664023
5084.64211041404,5084.65210972708,5084.642234877
5084.64211041404,5084.65210963519,5084.6422331385
5084.64211041404,5084.65210970511,5084.64223142444
5084.64211041404,5084.65210980078,5084.64222973443
5084.64211041404,5084.65210973715,5084.64222806815
5084.64211041404,5084.6521100177,5084.64222642524
5084.64211041404,5084.65210961371,5084.64222480538
5084.64211041404,5084.65210963305,5084.64222320827
5084.64211041404,5084.6521096768,5084.64222163354
5084.64211041404,5084.65210974016,5084.64222008092
5084.64211041404,5084.65210974792,5084.64221855007
5084.64211041404,5084.65210988291,5084.64221704068
5084.64211041404,5084.65210976878,5084.64221555248
5084.64211041404,5084.65210976236,5084.64221408513
5084.64211041404,5084.65210975996,5084.64221263836
5084.64211041404,5084.65211003271,5084.64221121187
5084.64211041404,5084.65211002312,5084.64220980535
5084.64211041404,5084.65210988076,5084.64220841858
5084.64211041404,5084.65210974333,5084.64220705122
5084.64211041404,5084.65210989044,5084.64220570302
5084.64211041404,5084.65210964146,5084.64220437372
5084.64211041404,5084.65210986749,5084.64220306303
5084.64211041404,5084.65210964703,5084.64220177071
5084.64211041404,5084.6521097691,5084.64220049648
5084.64211041404,5084.65210970262,5084.6421992401
5084.64211041404,5084.65210968449,5084.64219800131
5084.64211041404,5084.65210972961,5084.64219677988
5084.64211041404,5084.65210958555,5084.64219557552
5084.64211041404,5084.6521096712,5084.64219438805
5084.64211041404,5084.65210992155,5084.64219321718
5084.64211041404,5084.65210971189,5084.6421920627
5084.64211041404,5084.65210946003,5084.64219092437
5084.64211041404,5084.65210967741,5084.64218980199
5084.64211041404,5084.65210955392,5084.64218869531
5084.64211041404,5084.65210980294,5084.64218760409
5084.64211041404,5084.65210957995,5084.64218652816
5084.64211041404,5084.65210986282,5084.64218546727
5084.64211041404,5084.65210959282,5084.64218442122
5084.64211041404,5084.65210961139,5084.64218338979
5084.64211041404,5084.65210967074,5084.64218237279
5084.64211041404,5084.65210982532,5084.64218137001
5084.64211041404,5084.65210986098,5084.64218038124
5084.64211041404,5084.65210981189,5084.6421794063
5084.64211041404,5084.65210977508,5084.64217844499
5084.64211041404,5084.65210992837,5084.64217749712
5084.64211041404,5084.65210952875,5084.64217656248
5084.64211041404,5084.6521097004,5084.64217564093
5084.64211041404,5084.65210956582,5084.64217473221
5084.64211041404,5084.65210994008,5084.64217383623
5084.64211041404,5084.65210958277,5084.64217295275
5084.64211041404,5084.65210967123,5084.64217208161
5084.64211041404,5084.6521095823,5084.64217122265
5084.64211041404,5084.65210981312,5084.64217037566
5084.64211041404,5084.65210987126,5084.64216954053
5084.64211041404,5084.65210964472,5084.64216871705
5084.64211041404,5084.65210964676,5084.64216790505
5084.64211041404,5084.65210963906,5084.64216710441
5084.64211041404,5084.65210994362,5084.64216631495
5084.64211041404,5084.65210983333,5084.6421655365
5084.64211041404,5084.65210986463,5084.64216476892
5084.64211041404,5084.6521098383,5084.64216401206
5084.64211041404,5084.65210984426,5084.64216326574
5084.64211041404,5084.65210994521,5084.64216252987
5084.64211041404,5084.6521097753,5084.64216180424
5084.64211041404,5084.65210976671,5084.64216108875
5084.64211041404,5084.65210962844,5084.64216038325
5084.64211041404,5084.65210966804,5084.64215968757
5084.64211041404,5084.65210976291,5084.64215900162
5084.64211041404,5084.65210983509,5084.64215832522
5084.64211041404,5084.65210974071,5084.64215765827
5084.64211041404,5084.652109899,5084.6421570006
5084.64211041404,5084.65210984497,5084.64215635213
5084.64211041404,5084.65210958728,5084.64215571268
5084.64211041404,5084.65210966523,5084.64215508217
5084.64211041404,5084.65210993205,5084.64215446042
5084.64211041404,5084.6521098133,5084.64215384738
5084.64211041404,5084.65210961205,5084.64215324283
5084.64211041404,5084.65210986224,5084.64215264677
5084.64211041404,5084.65210954806,5084.64215205898
5084.64211041404,5084.6521097142,5084.6421514794
5084.64211041404,5084.65211000893,5084.64215090789
5084.64211041404,5084.6521096583,5084.64215034436
5084.64211041404,5084.65210958505,5084.64214978866
5084.64211041404,5084.65210997574,5084.64214924073
5084.64211041404,5084.65210977243,5084.64214870041
5084.64211041404,5084.65210979232,5084.64214816765
5084.64211041404,5084.65210962355,5084.64214764227
5084.64211041404,5084.65210955326,5084.64214712424
5084.64211041404,5084.65210968108,5084.64214661344
5084.64211041404,5084.6521097759,5084.64214610972
5084.64211041404,5084.65210981076,5084.64214561306
5084.64211041404,5084.65210984363,5084.64214512328
5084.64211041404,5084.65210976843,5084.64214464033
5084.64211041404,5084.65210967207,5084.64214416412
5084.64211041404,5084.65210977017,5084.64214369453
5084.64211041404,5084.6521096854,5084.64214323149
5084.64211041404,5084.65210984482,5084.6421427749
5084.64211041404,5084.65210998084,5084.64214232466
5084.64211041404,5084.65210992377,5084.6421418807
5084.64211041404,5084.65210979147,5084.64214144291
5084.64211041404,5084.65210978173,5084.64214101121
5084.64211041404,5084.65210986914,5084.64214058554
5084.64211041404,5084.6521096199,5084.64214016578
5084.64211041404,5084.65210971208,5084.64213975189
5084.64211041404,5084.65210990576,5084.64213934372
5084.64211041404,5084.65210979183,5084.64213894128
5084.64211041404,5084.6521098852,5084.64213854442
5084.64211041404,5084.65210968336,5084.64213815307
5084.64211041404,5084.6521096946,5084.6421377672
5084.64211041404,5084.65210968208,5084.64213738666
5084.64211041404,5084.65210999988,5084.64213701145
5084.64211041404,5084.65210972462,5084.64213664143
5084.64211041404,5084.65210994442,5084.64213627659
5084.64211041404,5084.65210966462,5084.64213591682
5084.64211041404,5084.65210954075,5084.64213556206
5084.64211041404,5084.65210978843,5084.64213521222
5084.64211041404,5084.65210968158,5084.64213486725
5084.64211041404,5084.65210957879,5084.6421345271
5084.64211041404,5084.6521097038,5084.64213419167
5084.64211041404,5084.65210974631,5084.6421338609
5084.64211041404,5084.65210986456,5084.64213353476
5084.64211041404,5084.65210958305,5084.64213321313
5084.64211041404,5084.65210979964,5084.642132896
5084.64211041404,5084.65210958875,5084.64213258325
5084.64211041404,5084.65211004072,5084.64213227486
5084.64211041404,5084.65210962907,5084.64213197077
5084.64211041404,5084.65210978089,5084.64213167091
5084.64211041404,5084.65210978543,5084.64213137523
5084.64211041404,5084.65210971902,5084.64213108365
5084.64211041404,5084.65210988786,5084.64213079613
5084.64211041404,5084.65210988928,5084.6421305126
5084.64211041404,5084.65210995945,5084.64213023302
5084.64211041404,5084.65210967087,5084.64212995732
5084.64211041404,5084.65210990677,5084.64212968549
5084.64211041404,5084.65210988262,5084.6421294174
5084.64211041404,5084.6521097964,5084.64212915306
5084.64211041404,5084.65210969838,5084.64212889238
5084.64211041404,5084.65210977977,5084.64212863535
5084.64211041404,5084.65210973678,5084.64212838188
5084.64211041404,5084.65210976903,5084.64212813193
5084.64211041404,5084.65210963108,5084.64212788547
5084.64211041404,5084.65210994679,5084.64212764241
5084.64211041404,5084.6521098787,5084.64212740278
5084.64211041404,5084.65210984171,5084.64212716644
5084.64211041404,5084.65210982966,5084.64212693341
5084.64211041404,5084.65210977291,5084.64212670359
5084.64211041404,5084.65210990576,5084.64212647701
5084.64211041404,5084.65210987616,5084.64212625353
5084.64211041404,5084.65210980619,5084.64212603319
5084.64211041404,5084.6521096056,5084.6421258159
5084.64211041404,5084.65210993699,5084.64212560164
5084.64211041404,5084.6521099306,5084.64212539036
5084.64211041404,5084.65210995015,5084.64212518203
5084.64211041404,5084.65210950032,5084.64212497657
5084.64211041404,5084.6521098345,5084.64212477399
5084.64211041404,5084.65210961811,5084.64212457422
