5 1 0.978471767635637
23 1 0.994719042384793
43 1 0.997810827172476
46 1 0.974801993757661
64 1 0.973351048518954
5 2 0.823053244867343
20 2 0.930386238788646
41 2 0.80241078968993
18 3 0.986478096870719
67 3 0.997381105129055
68 3 0.99703056040706
19 4 0.942545240983348
37 4 0.922178565238561
59 4 0.978519133863666
1 5 0.978471767635637
2 5 0.823053244867343
20 5 0.967423732838605
23 5 0.987473615780657
60 5 0.974624073597502
38 6 0.985702566575375
39 6 0.991249016052265
56 6 0.994638271135248
12 7 0.981746587520387
36 7 0.977990748175172
57 7 0.992407564193035
58 7 0.985946491139014
19 8 0.96697446640131
27 8 0.931791912513433
59 8 0.939934570310696
15 9 0.977980525240014
16 9 0.95222159612176
58 9 0.986645342632286
72 9 0.98713610447529
44 10 0.921878002900867
55 10 0.957215445065005
63 10 0.911632826971318
69 10 0.921710625488476
24 11 0.982919524139463
44 11 0.996851485055374
61 11 0.989618437607022
69 11 0.999972328007809
7 12 0.981746587520387
57 12 0.99759986887868
58 12 0.937884203433118
25 13 0.98466847392253
26 13 0.976461981861456
29 13 0.998528451012618
47 13 0.989896779891244
51 13 0.970869294304605
22 14 0.957618400701191
28 14 0.978108873007162
37 14 0.976537585296885
9 15 0.977980525240014
32 15 0.995322684468625
72 15 0.998715772534284
9 16 0.95222159612176
72 16 0.955123116873344
74 16 0.983862232283622
33 17 0.988423266328195
35 17 0.954100698982388
36 17 0.890765922847
42 17 0.978361353237944
62 17 0.948442775757648
3 18 0.986478096870719
39 18 0.992821268500537
60 18 0.984777503309045
67 18 0.986339648213576
68 18 0.992397525718486
4 19 0.942545240983348
8 19 0.96697446640131
27 19 0.965097753360433
31 19 0.950266773392155
59 19 0.986403282961224
2 20 0.930386238788646
5 20 0.967423732838605
60 20 0.917073698219946
40 21 0.898679382277743
46 21 0.919411051020795
62 21 0.935409025445911
73 21 0.930428328654893
14 22 0.957618400701191
28 22 0.990323952432871
44 22 0.958762497098047
51 22 0.97453657617658
52 22 0.999422353164996
1 23 0.994719042384793
5 23 0.987473615780657
43 23 0.991554189578485
11 24 0.982919524139463
53 24 0.975611585763539
54 24 0.99140540301931
55 24 0.959412783988349
61 24 0.988220893549852
63 24 0.82982641351342
70 24 0.815910988296682
13 25 0.98466847392253
26 25 0.999083146533341
29 25 0.976487131654491
47 25 0.976111625925988
13 26 0.976461981861456
25 26 0.999083146533341
47 26 0.967466703530374
8 27 0.931791912513433
19 27 0.965097753360433
31 27 0.987254750916784
34 27 0.941452951367473
14 28 0.978108873007162
22 28 0.990323952432871
51 28 0.991199246461813
52 28 0.991979631901993
13 29 0.998528451012618
25 29 0.976487131654491
47 29 0.993434035250903
37 30 0.985840853779919
45 30 0.97104375793266
49 30 0.956143963969693
19 31 0.950266773392155
27 31 0.987254750916784
34 31 0.976036868256108
74 31 0.914813377526591
15 32 0.995322684468625
59 32 0.949298886849814
65 32 0.990853857806872
72 32 0.992481867628104
17 33 0.988423266328195
35 33 0.985231098366611
42 33 0.998188544345321
62 33 0.937244051469272
27 34 0.941452951367473
31 34 0.976036868256108
74 34 0.971384293481722
17 35 0.954100698982388
33 35 0.985231098366611
42 35 0.993347335731155
56 35 0.971455849475967
67 35 0.983921893813724
7 36 0.977990748175172
17 36 0.890765922847
58 36 0.993600168196543
71 36 0.985747708251959
4 37 0.922178565238561
14 37 0.976537585296885
30 37 0.985840853779919
45 37 0.948197070617977
6 38 0.985702566575375
39 38 0.996629913996503
41 38 0.983762414170492
60 38 0.991583015120496
6 39 0.991249016052265
18 39 0.992821268500537
38 39 0.996629913996503
41 39 0.965978063819439
56 39 0.972480975441668
60 39 0.99105785740336
21 40 0.898679382277743
46 40 0.939269756025495
64 40 0.943853018194357
2 41 0.80241078968993
38 41 0.983762414170492
39 41 0.965978063819439
60 41 0.969209637211387
17 42 0.978361353237944
33 42 0.998188544345321
35 42 0.993347335731155
67 42 0.981985892109088
1 43 0.997810827172476
23 43 0.991554189578485
46 43 0.975400570421799
64 43 0.965191311297403
68 43 0.980045573000556
73 43 0.971439505534102
10 44 0.921878002900867
11 44 0.996851485055374
22 44 0.958762497098047
50 44 0.983219043138267
69 44 0.996891930565939
30 45 0.97104375793266
37 45 0.948197070617977
49 45 0.994836303760147
65 45 0.983784117720746
1 46 0.974801993757661
21 46 0.919411051020795
40 46 0.939269756025495
43 46 0.975400570421799
64 46 0.990693210571359
73 46 0.963298853079505
13 47 0.989896779891244
25 47 0.976111625925988
26 47 0.967466703530374
29 47 0.993434035250903
50 48 0.997573224565333
61 48 0.978481962386443
66 48 0.99667669488731
75 48 0.835766213828988
30 49 0.956143963969693
45 49 0.994836303760147
65 49 0.978096046668651
71 49 0.985050860051476
44 50 0.983219043138267
48 50 0.997573224565333
61 50 0.984825377035713
66 50 0.991903522546084
75 50 0.800783898176196
13 51 0.970869294304605
22 51 0.97453657617658
28 51 0.991199246461813
52 51 0.980568781188612
22 52 0.999422353164996
28 52 0.991979631901993
51 52 0.980568781188612
24 53 0.975611585763539
54 53 0.989606608777385
61 53 0.967532994885219
70 53 0.833083125043354
24 54 0.99140540301931
53 54 0.989606608777385
61 54 0.993679027557961
10 55 0.957215445065005
24 55 0.959412783988349
63 55 0.943999208802385
69 55 0.954851443360001
70 55 0.815821891536909
6 56 0.994638271135248
35 56 0.971455849475967
39 56 0.972480975441668
7 57 0.992407564193035
12 57 0.99759986887868
58 57 0.958554132692411
7 58 0.985946491139014
9 58 0.986645342632286
12 58 0.937884203433118
36 58 0.993600168196543
57 58 0.958554132692411
71 58 0.982025928966455
4 59 0.978519133863666
8 59 0.939934570310696
19 59 0.986403282961224
32 59 0.949298886849814
5 60 0.974624073597502
18 60 0.984777503309045
20 60 0.917073698219946
38 60 0.991583015120496
39 60 0.99105785740336
41 60 0.969209637211387
11 61 0.989618437607022
24 61 0.988220893549852
48 61 0.978481962386443
50 61 0.984825377035713
53 61 0.967532994885219
54 61 0.993679027557961
66 61 0.982967066517273
69 61 0.988587630808318
17 62 0.948442775757648
21 62 0.935409025445911
33 62 0.937244051469272
73 62 0.962389925599054
10 63 0.911632826971318
24 63 0.82982641351342
55 63 0.943999208802385
1 64 0.973351048518954
40 64 0.943853018194357
43 64 0.965191311297403
46 64 0.990693210571359
32 65 0.990853857806872
45 65 0.983784117720746
49 65 0.978096046668651
48 66 0.99667669488731
50 66 0.991903522546084
61 66 0.982967066517273
75 66 0.859385716260905
3 67 0.997381105129055
18 67 0.986339648213576
35 67 0.983921893813724
42 67 0.981985892109088
68 67 0.991376512035237
3 68 0.99703056040706
18 68 0.992397525718486
43 68 0.980045573000556
67 68 0.991376512035237
73 68 0.963073420664507
10 69 0.921710625488476
11 69 0.999972328007809
44 69 0.996891930565939
55 69 0.954851443360001
61 69 0.988587630808318
24 70 0.815910988296682
53 70 0.833083125043354
55 70 0.815821891536909
36 71 0.985747708251959
49 71 0.985050860051476
58 71 0.982025928966455
